"ID";"REGION_ID";"REGION_CODE";"REGION_NAME";"REGION_ENAME";"REGION_TYPE";"PARENT_REGION_ID";"HOT_CITY";"IS_DELETED";"VERSION";"CREATE_BY";"CREATE_TIME";"UPDATE_BY";"UPDATE_TIME";"STATUS"
"156";"130723";"130723";"康保县";"Kang Bao Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"157";"130724";"130724";"沽源县";"Gu Yuan Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"158";"130725";"130725";"尚义县";"Shang Yi Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"159";"130726";"130726";"蔚县";"Wei Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"160";"130727";"130727";"阳原县";"Yang Yuan Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"161";"130728";"130728";"怀安县";"Huai An Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"162";"130729";"130729";"万全县";"Wan Quan Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"163";"130730";"130730";"怀来县";"Huai Lai Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"164";"130731";"130731";"涿鹿县";"Zuo Lu Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"165";"130732";"130732";"赤城县";"Chi Cheng Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"166";"130733";"130733";"崇礼县";"Chong Li Xian ";"10001003";"130700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"167";"130800";"130800";"承德市";"Cheng De Shi ";"10001002";"130000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"168";"130802";"130802";"双桥区";"Shuang Qiao Qu ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"169";"130803";"130803";"双滦区";"Shuang Luan Qu ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"170";"130804";"130804";"鹰手营子矿区";"Ying Shou Ying Zi Kuang Qu ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"171";"130821";"130821";"承德县";"Cheng De Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"172";"130822";"130822";"兴隆县";"Xing Long Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"173";"130823";"130823";"平泉县";"Ping Quan Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"174";"130824";"130824";"滦平县";"Luan Ping Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"175";"130825";"130825";"隆化县";"Long Hua Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"176";"130826";"130826";"丰宁满族自治县";"Feng Ning Man Zu Zi Zhi Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"177";"130827";"130827";"宽城满族自治县";"Kuan Cheng Man Zu Zi Zhi Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"178";"130828";"130828";"围场满族蒙古族自治县";"Wei Chang Man Zu Meng Gu Zu Zi Zhi Xian ";"10001003";"130800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"179";"130900";"130900";"沧州市";"Cang Zhou Shi ";"10001002";"130000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"180";"130105";"130105";"新华区";"Xin Hua Qu ";"10001003";"130100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"181";"130903";"130903";"运河区";"Yun He Qu ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"182";"130921";"130921";"沧县";"Cang Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"183";"130922";"130922";"青县";"Qing Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"184";"130923";"130923";"东光县";"Dong Guang Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"185";"130924";"130924";"海兴县";"Hai Xing Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"186";"130925";"130925";"盐山县";"Yan Shan Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"187";"130926";"130926";"肃宁县";"Su Ning Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"188";"130927";"130927";"南皮县";"Nan Pi Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"189";"130928";"130928";"吴桥县";"Wu Qiao Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"190";"130929";"130929";"献县";"Xian Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"191";"130930";"130930";"孟村回族自治县";"Meng Cun Hui Zu Zi Zhi Xian ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"192";"130981";"130981";"泊头市";"Bo Tou Shi ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"193";"130982";"130982";"任丘市";"Ren Qiu Shi ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"194";"130983";"130983";"黄骅市";"Huang Zuo Shi ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"195";"130984";"130984";"河间市";"He Jian Shi ";"10001003";"130900";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"196";"131000";"131000";"廊坊市";"Lang Fang Shi ";"10001002";"130000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"197";"131002";"131002";"安次区";"An Ci Qu ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"198";"131003";"131003";"广阳区";"Guang Yang Qu ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"199";"131022";"131022";"固安县";"Gu An Xian ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"200";"131023";"131023";"永清县";"Yong Qing Xian ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"201";"131024";"131024";"香河县";"Xiang He Xian ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"202";"131025";"131025";"大城县";"Da Cheng Xian ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"203";"131026";"131026";"文安县";"Wen An Xian ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"204";"131028";"131028";"大厂回族自治县";"Da Chang Hui Zu Zi Zhi Xian ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"205";"131081";"131081";"霸州市";"Ba Zhou Shi ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"206";"131082";"131082";"三河市";"San He Shi ";"10001003";"131000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"207";"131100";"131100";"衡水市";"Heng Shui Shi ";"10001002";"130000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"208";"131102";"131102";"桃城区";"Tao Cheng Qu ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"209";"131121";"131121";"枣强县";"Zao Qiang Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"210";"131122";"131122";"武邑县";"Wu Yi Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"211";"131123";"131123";"武强县";"Wu Qiang Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"212";"131124";"131124";"饶阳县";"Rao Yang Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"213";"131125";"131125";"安平县";"An Ping Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"214";"131126";"131126";"故城县";"Gu Cheng Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"215";"131127";"131127";"景县";"Jing Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"216";"131128";"131128";"阜城县";"Fu Cheng Xian ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"217";"131181";"131181";"冀州市";"Ji Zhou Shi ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"218";"131182";"131182";"深州市";"Shen Zhou Shi ";"10001003";"131100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"219";"140000";"140000";"山西省";"Shan Xi Sheng ";"10001001";"3333";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"220";"140100";"140100";"太原市";"Tai Yuan Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"221";"140105";"140105";"小店区";"Xiao Dian Qu ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"222";"140106";"140106";"迎泽区";"Ying Ze Qu ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"223";"140107";"140107";"杏花岭区";"Xing Hua Ling Qu ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"224";"140108";"140108";"尖草坪区";"Jian Cao Ping Qu ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"225";"140109";"140109";"万柏林区";"Wan Bai Lin Qu ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"226";"140110";"140110";"晋源区";"Jin Yuan Qu ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"227";"140121";"140121";"清徐县";"Qing Xu Xian ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"228";"140122";"140122";"阳曲县";"Yang Qu Xian ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"229";"140123";"140123";"娄烦县";"Lou Fan Xian ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"230";"140181";"140181";"古交市";"Gu Jiao Shi ";"10001003";"140100";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"231";"140200";"140200";"大同市";"Da Tong Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"232";"441502";"441502";"城区";"Cheng Qu ";"10001003";"441500";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"233";"140203";"140203";"矿区";"Kuang Qu ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"234";"140211";"140211";"南郊区";"Nan Jiao Qu ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"235";"140212";"140212";"新荣区";"Xin Rong Qu ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"236";"140221";"140221";"阳高县";"Yang Gao Xian ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"237";"140222";"140222";"天镇县";"Tian Zhen Xian ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"238";"140223";"140223";"广灵县";"Guang Ling Xian ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"239";"140224";"140224";"灵丘县";"Ling Qiu Xian ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"240";"140225";"140225";"浑源县";"Hun Yuan Xian ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"241";"140226";"140226";"左云县";"Zuo Yun Xian ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"242";"140227";"140227";"大同县";"Da Tong Xian ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"243";"140300";"140300";"阳泉市";"Yang Quan Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"244";"140202";"140202";"城区";"Cheng Qu ";"10001003";"140200";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"245";"140303";"140303";"矿区";"Kuang Qu ";"10001003";"140300";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"246";"340711";"340711";"郊区";"Jiao Qu ";"10001003";"340700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"247";"140321";"140321";"平定县";"Ping Ding Xian ";"10001003";"140300";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"248";"140322";"140322";"盂县";"Yu Xian ";"10001003";"140300";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"249";"140400";"140400";"长治市";"Chang Zhi Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"250";"140421";"140421";"长治县";"Chang Zhi Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"251";"140423";"140423";"襄垣县";"Xiang Yuan Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"252";"140424";"140424";"屯留县";"Tun Liu Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"253";"140425";"140425";"平顺县";"Ping Shun Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"254";"140426";"140426";"黎城县";"Li Cheng Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"255";"140427";"140427";"壶关县";"Hu Guan Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"256";"140428";"140428";"长子县";"Chang Zi Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"257";"140429";"140429";"武乡县";"Wu Xiang Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"258";"140430";"140430";"沁县";"Qin Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"259";"140431";"140431";"沁源县";"Qin Yuan Xian ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"260";"140481";"140481";"潞城市";"Lu Cheng Shi ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"261";"140302";"140302";"城区";"Cheng Qu ";"10001003";"140300";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"262";"140311";"140311";"郊区";"Jiao Qu ";"10001003";"140300";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"263";"140500";"140500";"晋城市";"Jin Cheng Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"264";"140402";"140402";"城区";"Cheng Qu ";"10001003";"140400";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"265";"140521";"140521";"沁水县";"Qin Shui Xian ";"10001003";"140500";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"266";"140522";"140522";"阳城县";"Yang Cheng Xian ";"10001003";"140500";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"267";"140524";"140524";"陵川县";"Ling Chuan Xian ";"10001003";"140500";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"268";"140525";"140525";"泽州县";"Ze Zhou Xian ";"10001003";"140500";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"269";"140581";"140581";"高平市";"Gao Ping Shi ";"10001003";"140500";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"270";"140600";"140600";"朔州市";"Shuo Zhou Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"271";"140602";"140602";"朔城区";"Shuo Cheng Qu ";"10001003";"140600";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"272";"140603";"140603";"平鲁区";"Ping Lu Qu ";"10001003";"140600";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"273";"140621";"140621";"山阴县";"Shan Yin Xian ";"10001003";"140600";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"274";"140622";"140622";"应县";"Ying Xian ";"10001003";"140600";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"275";"140623";"140623";"右玉县";"You Yu Xian ";"10001003";"140600";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"276";"140624";"140624";"怀仁县";"Huai Ren Xian ";"10001003";"140600";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"277";"140700";"140700";"晋中市";"Jin Zhong Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"278";"140702";"140702";"榆次区";"Yu Ci Qu ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"279";"140721";"140721";"榆社县";"Yu She Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"280";"140722";"140722";"左权县";"Zuo Quan Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"281";"140723";"140723";"和顺县";"He Shun Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"282";"140724";"140724";"昔阳县";"Xi Yang Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"283";"140725";"140725";"寿阳县";"Shou Yang Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"284";"140726";"140726";"太谷县";"Tai Gu Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"285";"140727";"140727";"祁县";"Qi Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"286";"140728";"140728";"平遥县";"Ping Yao Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"287";"140729";"140729";"灵石县";"Ling Shi Xian ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"288";"140781";"140781";"介休市";"Jie Xiu Shi ";"10001003";"140700";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"289";"140800";"140800";"运城市";"Yun Cheng Shi ";"10001002";"140000";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"290";"140802";"140802";"盐湖区";"Yan Hu Qu ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"291";"140821";"140821";"临猗县";"Lin Zuo Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"292";"140822";"140822";"万荣县";"Wan Rong Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"293";"140823";"140823";"闻喜县";"Wen Xi Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"294";"140824";"140824";"稷山县";"Zuo Shan Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"295";"140825";"140825";"新绛县";"Xin Zuo Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"296";"140826";"140826";"绛县";"Zuo Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"297";"140827";"140827";"垣曲县";"Yuan Qu Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"298";"140828";"140828";"夏县";"Xia Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"299";"140829";"140829";"平陆县";"Ping Lu Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"300";"140830";"140830";"芮城县";"Zuo Cheng Xian ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"301";"140881";"140881";"永济市";"Yong Ji Shi ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
"302";"140882";"140882";"河津市";"He Jin Shi ";"10001003";"140800";"1";"N";"1";NULL;"2020-04-27 17:41:08";NULL;"2020-04-27 17:41:08";"10011001"
